Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-12 11:42:01.274,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.75396, 2.013, 3.9528, 9.9918]"
2024-02-12 11:42:02.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.26512, 2.4766, 2.87676, 2.56688, 7.77384]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:03.279,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 2.01544, 9.9918, 9.9918]"
2024-02-12 11:42:04.294,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.6563599999999999, 1.13216, 2.42536, 9.9918]"
2024-02-12 11:42:05.284,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.26756, 2.7254799999999997, 3.47212, 2.6522799999999997, 7.415159999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:06.271,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.9149999999999999, 7.0028, 3.85764, 5.53636]"
2024-02-12 11:42:07.296,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.209, 2.61568, 2.55468, 2.57908, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.3663999999999998, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:08.286,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 1.49572, 3.86252, 9.9918]"
2024-02-12 11:42:09.282,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.9223199999999999, 9.9918, 6.483079999999999, 9.9918]"
2024-02-12 11:42:10.298,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.12116, 2.83284, 2.81088, 3.1646799999999997, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:11.290,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.9638, 9.9918, 4.50424, 4.445679999999999]"
2024-02-12 11:42:12.284,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.27244, 2.2692, 2.61324, 2.5376, 6.2195599999999995]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-12 11:42:13.290,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 0.7442, 2.07156, 1.3908, 9.9918]"
