Timestamp,Sensor_Labels1,Sensor_Values1,Sensor_Labels2,Sensor_Values2
2024-02-22 13:31:16.285,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.937719999999999, 0.0, 8.41312, 9.08656]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.2403199999999996, 9.9918, 4.2212, 1.3224799999999999]"
2024-02-22 13:31:17.281,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.56808, 8.622959999999999, 9.21832, 6.03412, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:18.285,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.78684, 9.25004, 9.56236, 9.16952]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:19.297,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.39648, 2.47416, 3.78688, 4.9166, 1.48108]"
2024-02-22 13:31:20.285,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.14148, 9.74292, 9.56236, 9.39156, 8.774239999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:21.296,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.77184, 3.8186, 2.87188, 1.71776]"
2024-02-22 13:31:22.298,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.02436, 9.4184, 9.64532, 8.661999999999999, 4.3944399999999995]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:23.278,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.455, 0.0, 7.84948, 8.00808]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:24.297,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.3435999999999995, 0.0, 8.791319999999999, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 4.494479999999999, 4.7458, 7.05648, 3.91376]"
2024-02-22 13:31:25.325,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.64088, 9.81124, 9.6868, 9.1988, 8.235]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:26.299,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.98696, 4.67748, 5.96092, 2.80844]"
2024-02-22 13:31:27.309,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2000399999999996, 9.60384, 9.61116, 9.12072, 6.75392]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:28.297,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 0.70272]"
2024-02-22 13:31:29.306,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.98776, 8.715679999999999, 8.766919999999999, 7.74944, 7.59572]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.05692, 9.9918, 4.58232, 1.01992]"
2024-02-22 13:31:30.310,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.363519999999999, 8.52536, 9.25736, 8.757159999999999, 7.60792]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:31.291,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[3.2403199999999996, 2.86212, 3.6990399999999997, 4.79948, 1.66408]"
2024-02-22 13:31:32.298,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2537199999999995, 9.5282, 9.61604, 9.28664, 9.32568]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:33.307,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.6620399999999997, 9.9918, 4.55548, 1.0784799999999999]"
2024-02-22 13:31:34.296,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.92432, 9.30128, 9.54528, 8.715679999999999, 3.43308]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:35.307,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.7234, 0.0, 9.6014, 9.4062]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.2354399999999996, 9.9918, 6.317159999999999, 1.51524]"
2024-02-22 13:31:36.311,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.3362799999999995, 0.0, 7.7104, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 7.564, 8.581479999999999, 7.69088, 7.12968]"
2024-02-22 13:31:37.320,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.74292, 9.06948, 9.48916, 9.65508]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:38.291,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 4.57988, 5.50464, 5.03616, 4.09188]"
2024-02-22 13:31:39.318,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.04632, 9.68436, 9.5282, 9.4062, 9.23296]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:40.320,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.43268, 5.468039999999999, 4.73848, 1.7202]"
2024-02-22 13:31:41.297,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2756799999999995, 9.64044, 9.61848, 9.32324, 8.55708]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:42.302,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.1984399999999997, 5.5022, 4.24072, 0.99308]"
2024-02-22 13:31:43.311,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.15612, 9.35252, 9.59652, 8.862079999999999, 5.81452]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:44.315,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.12032, 0.0, 7.8812, 7.74944]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.98372, 9.9918, 4.4066399999999994, 0.9223199999999999]"
2024-02-22 13:31:45.310,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2171199999999995, 9.40376, 9.52332, 9.03044, 7.66892]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:46.328,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 8.937719999999999, 0.0, 8.705919999999999, 7.9666]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.89628, 9.9918, 4.941, 0.98332]"
2024-02-22 13:31:47.326,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.5754, 8.691279999999999, 9.4062, 6.434279999999999, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:48.312,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.74292, 5.86088, 9.55504, 9.63068]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 5.58272, 0.5611999999999999]"
2024-02-22 13:31:49.324,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.3484799999999995, 0.0, 2.7694, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.28628, 9.9918, 2.2399199999999997, 1.65676]"
2024-02-22 13:31:50.311,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.76976, 9.272, 9.64044, 9.56236]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:51.309,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[4.3383199999999995, 1.952, 9.9918, 4.70188, 0.93696]"
2024-02-22 13:31:52.313,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.2463999999999995, 9.37204, 9.65752, 9.09388, 8.693719999999999]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:53.310,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.1305199999999997, 9.9918, 5.72668, 2.11304]"
2024-02-22 13:31:54.312,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.57052, 8.827919999999999, 9.61604, 7.09552, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:55.325,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.6136, 9.03044, 9.43792, 9.60628]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 8.903559999999999]"
2024-02-22 13:31:56.312,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[5.17768, 0.0, 6.365959999999999, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 3.04268, 3.49896, 5.62176, 2.12524]"
2024-02-22 13:31:57.337,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 9.80148, 9.58676, 9.41108, 9.48428]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:31:58.309,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.58396, 4.27244, 3.47456, 1.8275599999999999]"
2024-02-22 13:31:59.340,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.368399999999999, 9.48428, 9.58188, 9.25004, 8.43752]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:32:00.326,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.87676, 4.64088, 3.28424, 2.1764799999999997]"
2024-02-22 13:32:01.319,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.02436, 9.59408, 9.7112, 9.09388, 4.01868]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:32:02.321,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 1.91296, 9.9918, 4.88976, 0.93696]"
2024-02-22 13:32:03.319,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[6.15856, 9.47696, 9.6014, 9.09632, 6.14392]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 9.9918, 9.9918, 9.9918, 9.9918]"
2024-02-22 13:32:04.337,"['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sensor1', 'sensor2', 'sensor3', 'sensor4', 'sensor5']","[9.9918, 2.06912, 9.9918, 4.99224, 0.94428]"
